run_id,recorded_at_utc,source,status,exit_code,mode,smoke_test,git_commit,git_dirty,environment_name,python_executable,python_version,torch_version,torch_cuda_version,cuda_available,gpu_id,gpu_name,num_envs,num_blocks,sapg_block_size,seed,checkpoint_path,started_at_utc,ended_at_utc,elapsed_sec,log_path,metrics_path,peak_vram_mib,avg_gpu_util_percent,peak_gpu_util_percent,throughput_fps,final_metric,final_reward,final_loss,command,message,notes,source_report_path,git_status_short
5df518105a078ca8,2026-05-20T05:51:38Z,create_compat_env,success,0,environment_setup,False,110795849cfe973d4d165b8423271f4e0bed5b8a,True,pyenv,/pub3/neel/pyenv/bin/python,3.12.3,2.9.0+cu128,12.8,True,,,,,,,,2026-05-20T05:51:18Z,2026-05-20T05:51:38Z,,logs/create_compat_env_20260520T055118Z.log,,,,,,,,,bash scripts/create_compat_env.sh,Compatibility environment is ready; Isaac Gym status: not_requested.,,reports/create_compat_env.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/system_check.json  M scripts/check_system.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
cbee71f784c465a1,2026-05-20T05:51:50Z,validate_compat_env,dependency_error,1,environment_validation,False,110795849cfe973d4d165b8423271f4e0bed5b8a,True,pyenv,/pub3/neel/pyenv/bin/python,3.12.3,2.9.0+cu128,12.8,True,,,,,,,,2026-05-20T05:51:45Z,2026-05-20T05:51:50Z,,logs/validate_compat_env_20260520T055145Z.log,,,,,,,,,bash scripts/validate_compat_env.sh,"Compatibility env exists, but at least one required import failed. See log.",,reports/validate_compat_env.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/system_check.json  M scripts/check_system.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
68523d432bc6d95f,2026-05-20T05:52:02Z,run_pretrained_eval,dependency_error,1,pretrained_eval,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,,,,,pretrained_policy/model.pth,2026-05-20T05:52:02Z,2026-05-20T05:52:02Z,,logs/run_pretrained_eval_20260520T055202Z.log,,,,,,,,,bash scripts/run_pretrained_eval.sh,Missing dependency: isaacgym. Activate the Isaac Gym SimToolReal environment first.,,reports/run_pretrained_eval.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M scripts/check_system.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
33a7f698244c5c3a,2026-05-20T05:52:02Z,run_dextoolbench_eval,dependency_error,1,dextoolbench_eval,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,,,,,pretrained_policy/model.pth,2026-05-20T05:52:02Z,2026-05-20T05:52:02Z,,logs/run_dextoolbench_eval_20260520T055202Z.log,,,,,,,,,bash scripts/run_dextoolbench_eval.sh,Missing dependency: isaacgym. Activate the Isaac Gym SimToolReal environment first.,,reports/run_dextoolbench_eval.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/check_system.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
9c869eef38386871,2026-05-20T05:52:02Z,train_scratch_smoke,dependency_error,1,scratch,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,768,6,128,42,,2026-05-20T05:52:02Z,2026-05-20T05:52:02Z,,logs/train_scratch_smoke_20260520T055202Z.log,,,,,,,,,bash scripts/train_scratch_smoke.sh,Missing dependency: isaacgym. Activate the Isaac Gym SimToolReal environment first.,,reports/train_scratch_smoke.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/check_system.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
99f90fc5ace5f139,2026-05-20T05:52:02Z,finetune_smoke,dependency_error,1,finetune,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,768,6,128,42,pretrained_policy/model.pth,2026-05-20T05:52:02Z,2026-05-20T05:52:02Z,,logs/finetune_smoke_20260520T055202Z.log,,,,,,,,,bash scripts/finetune_smoke.sh,Missing dependency: isaacgym. Activate the Isaac Gym SimToolReal environment first.,,reports/finetune_smoke.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/check_system.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
fd66379d308300c9,2026-05-20T05:53:32Z,create_compat_env,success,0,environment_setup,False,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,,,,,,,,2026-05-20T05:53:16Z,2026-05-20T05:53:32Z,,logs/create_compat_env_20260520T055316Z.log,,,,,,,,,bash scripts/create_compat_env.sh,Compatibility environment is ready; Isaac Gym status: not_requested.,,reports/create_compat_env.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/aggregate_results.py  M scripts/check_system.py  M scripts/record_experiment.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
73b44bcae09b2ff7,2026-05-20T05:53:48Z,validate_compat_env,dependency_error,1,environment_validation,False,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,,,,,,,,2026-05-20T05:53:43Z,2026-05-20T05:53:48Z,,logs/validate_compat_env_20260520T055343Z.log,,,,,,,,,bash scripts/validate_compat_env.sh,"Compatibility env exists, but at least one required import failed. See log.",,reports/validate_compat_env.json,M .gitignore  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/aggregate_results.py  M scripts/check_system.py  M scripts/record_experiment.py ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
6d745856e50447de,2026-05-20T05:56:38Z,run_pretrained_eval,dependency_error,1,pretrained_eval,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,,,,,pretrained_policy/model.pth,2026-05-20T05:56:38Z,2026-05-20T05:56:38Z,,logs/run_pretrained_eval_20260520T055638Z.log,,,,,,,,,bash scripts/run_pretrained_eval.sh,"Missing dependency: isaacgym. Run bash scripts/create_compat_env.sh with ISAAC_GYM_ROOT pointing at Isaac Gym Preview 4, then rerun through scripts/run_in_compat_env.sh.",,reports/run_pretrained_eval.json,M .gitignore  M docs/current_status.md  M docs/known_blockers.md  M docs/next_steps.md  M docs/reproduction_plan.md  M docs/simtoolreal-reproducibility-blackwell.mdx  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/aggregate_results.py  M scripts/check_system.py  M scripts/finetune_smoke.sh  M scripts/record_experiment.py  M scripts/run_dextoolbench_eval.sh  M scripts/run_pretrained_eval.sh  M scripts/train_scratch_smoke.sh ?? docs/compatibility_environment.md ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
e18daba86d435eb2,2026-05-20T05:56:38Z,run_dextoolbench_eval,dependency_error,1,dextoolbench_eval,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,,,,,pretrained_policy/model.pth,2026-05-20T05:56:38Z,2026-05-20T05:56:38Z,,logs/run_dextoolbench_eval_20260520T055638Z.log,,,,,,,,,bash scripts/run_dextoolbench_eval.sh,"Missing dependency: isaacgym. Run bash scripts/create_compat_env.sh with ISAAC_GYM_ROOT pointing at Isaac Gym Preview 4, then rerun through scripts/run_in_compat_env.sh.",,reports/run_dextoolbench_eval.json,M .gitignore  M docs/current_status.md  M docs/known_blockers.md  M docs/next_steps.md  M docs/reproduction_plan.md  M docs/simtoolreal-reproducibility-blackwell.mdx  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/aggregate_results.py  M scripts/check_system.py  M scripts/finetune_smoke.sh  M scripts/record_experiment.py  M scripts/run_dextoolbench_eval.sh  M scripts/run_pretrained_eval.sh  M scripts/train_scratch_smoke.sh ?? docs/compatibility_environment.md ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
06947c879b3e8f9d,2026-05-20T05:56:38Z,train_scratch_smoke,dependency_error,1,scratch,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,768,6,128,42,,2026-05-20T05:56:38Z,2026-05-20T05:56:38Z,,logs/train_scratch_smoke_20260520T055638Z.log,,,,,,,,,bash scripts/train_scratch_smoke.sh,"Missing dependency: isaacgym. Run bash scripts/create_compat_env.sh with ISAAC_GYM_ROOT pointing at Isaac Gym Preview 4, then rerun through scripts/run_in_compat_env.sh.",,reports/train_scratch_smoke.json,M .gitignore  M docs/current_status.md  M docs/known_blockers.md  M docs/next_steps.md  M docs/reproduction_plan.md  M docs/simtoolreal-reproducibility-blackwell.mdx  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/aggregate_results.py  M scripts/check_system.py  M scripts/finetune_smoke.sh  M scripts/record_experiment.py  M scripts/run_dextoolbench_eval.sh  M scripts/run_pretrained_eval.sh  M scripts/train_scratch_smoke.sh ?? docs/compatibility_environment.md ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
6b391b883d0ea507,2026-05-20T05:56:38Z,finetune_smoke,dependency_error,1,finetune,True,110795849cfe973d4d165b8423271f4e0bed5b8a,True,simtoolreal-py38,/pub7/neel2/conda_envs/simtoolreal-py38/bin/python,3.8.20,2.4.1+cu121,12.1,True,0,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition,768,6,128,42,pretrained_policy/model.pth,2026-05-20T05:56:38Z,2026-05-20T05:56:38Z,,logs/finetune_smoke_20260520T055638Z.log,,,,,,,,,bash scripts/finetune_smoke.sh,"Missing dependency: isaacgym. Run bash scripts/create_compat_env.sh with ISAAC_GYM_ROOT pointing at Isaac Gym Preview 4, then rerun through scripts/run_in_compat_env.sh.",,reports/finetune_smoke.json,M .gitignore  M docs/current_status.md  M docs/known_blockers.md  M docs/next_steps.md  M docs/reproduction_plan.md  M docs/simtoolreal-reproducibility-blackwell.mdx  M reports/download_assets.json  M reports/experiment_results.csv  M reports/experiment_results.json  M reports/experiment_runs.jsonl  M reports/experiment_summary.md  M reports/finetune_smoke.json  M reports/run_dextoolbench_eval.json  M reports/run_pretrained_eval.json  M reports/system_check.json  M reports/train_scratch_smoke.json  M scripts/aggregate_results.py  M scripts/check_system.py  M scripts/finetune_smoke.sh  M scripts/record_experiment.py  M scripts/run_dextoolbench_eval.sh  M scripts/run_pretrained_eval.sh  M scripts/train_scratch_smoke.sh ?? docs/compatibility_environment.md ?? environment-simtoolreal-py38.yml ?? reports/create_compat_env.json ?? reports/validate_compat_env.json ?? scripts/create_compat_env.sh ?? scripts/run_in_compat_env.sh ?? scripts/validate_compat_env.sh ?? simtoolreal_reproduction_gpu_goal.md
